"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","name","alpha_2","alpha_3","country_code","iso_3166_2","region","sub_region","intermediate_region","region_code","sub_region_code","intermediate_region_code","Country","Value","COMPARABLE_SALARY"
"2023","SE","FT","Data Engineer","115000","USD","115000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","115000"
"2023","SE","FT","Data Analyst","168400","USD","168400","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","168400"
"2023","SE","FT","Data Analyst","105200","USD","105200","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","105200"
"2023","SE","FT","Applied Scientist","309400","USD","309400","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","309400"
"2023","SE","FT","Applied Scientist","159100","USD","159100","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","159100"
"2023","SE","FT","Machine Learning Engineer","190000","USD","190000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","190000"
"2023","SE","FT","Machine Learning Engineer","150000","USD","150000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2023","MI","FT","Data Engineer","162500","USD","162500","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","162500"
"2023","MI","FT","Data Engineer","130000","USD","130000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","130000"
"2023","SE","FT","Analytics Engineer","150000","USD","150000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","150000"
"2023","SE","FT","Analytics Engineer","120000","USD","120000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2023","SE","FT","Data Engineer","145000","USD","145000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","145000"
"2023","SE","FT","Data Engineer","120000","USD","120000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","120000"
"2023","SE","FT","Applied Scientist","222200","USD","222200","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","222200"
"2023","SE","FT","Applied Scientist","136000","USD","136000","US","0","US","L","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","136000"
"2023","SE","FT","Data Analyst","45000","GBP","54685","CF","100","CF","M","Central African Republic","CF","CAF","140","ISO 3166-2:CF","Africa","Sub-Saharan Africa","Middle Africa","002","202","017","Central African Republic","0.5","109370"
"2023","SE","FT","Data Analyst","35000","GBP","42533","CF","100","CF","M","Central African Republic","CF","CAF","140","ISO 3166-2:CF","Africa","Sub-Saharan Africa","Middle Africa","002","202","017","Central African Republic","0.5","85066"
"2023","SE","FT","Data Engineer","241000","USD","241000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","241000"
"2023","SE","FT","Data Engineer","155000","USD","155000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","155000"
"2023","SE","FT","Data Engineer","220000","USD","220000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","220000"
"2023","SE","FT","Data Engineer","190000","USD","190000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","190000"
"2023","MI","FT","Data Scientist","55000","GBP","66837","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","75951"
"2023","MI","FT","Data Scientist","45000","GBP","54685","GB","0","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","62142"
"2020","EX","FT","Staff Data Analyst","15000","USD","15000","NG","0","CA","M","Canada","CA","CAN","124","ISO 3166-2:CA","Americas","Northern America","","019","021","","Canada","0.93","16129"
"2023","MI","FT","ETL Engineer","70000","GBP","85066","GB","100","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","96666"
"2023","MI","FT","ETL Engineer","47500","GBP","57723","GB","100","GB","M","United Kingdom of Great Britain and Northern Ireland","GB","GBR","826","ISO 3166-2:GB","Europe","Northern Europe","","150","154","","United Kingdom of Great Britain and Northern Ireland","0.88","65594"
"2023","EN","FT","Data Analyst","85000","USD","85000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","85000"
"2023","EN","FT","Data Analyst","75000","USD","75000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","75000"
"2023","SE","FT","Data Engineer","160000","USD","160000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","160000"
"2023","SE","FT","Data Engineer","140000","USD","140000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","140000"
"2023","MI","FT","Machine Learning Engineer","300000","USD","300000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","300000"
"2023","MI","FT","Machine Learning Engineer","250000","USD","250000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","250000"
"2023","SE","FT","Data Scientist","228000","USD","228000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","228000"
"2023","SE","FT","Data Scientist","186000","USD","186000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","186000"
"2023","SE","FT","Data Scientist","190000","USD","190000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","190000"
"2023","SE","FT","Data Scientist","170000","USD","170000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","170000"
"2023","MI","FT","Research Engineer","230000","USD","230000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","230000"
"2023","MI","FT","Research Engineer","200000","USD","200000","US","0","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","200000"
"2023","SE","FT","Data Architect","180000","USD","180000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","180000"
"2023","SE","FT","Data Architect","115000","USD","115000","US","100","US","M","United States of America","US","USA","840","ISO 3166-2:US","Americas","Northern America","","019","021","","United States of America","1","115000"
